id,name,nref,raj,rajerr,raref,decj,decjerr,dref,pmra_radio,pmraerr,prref,pmdec_radio,pmdecerr,pdref,px,pxerr,pxref,posepoch,poseref,p0,p0err,p0ref,p1,p1err,p1ref,dm,dmerr,dmref,dist,pb,pberr,pbref,survey,surveyref,BinComp,BinCompref,Type,TypeRef,Assoc,raj_now,decj_now
768,J1418-3921,mld+96,214.7095125,0.005,dsb+98,-39.35514166666667,0.005,dsb+98,0.0,0.0,,0.0,0.0,,,0.0,,49014.0,,1.0968060034,2e-11,dsb+98,8.892e-16,3e-19,dsb+98,60.49,0.01,dsb+98,4.081,,0.0,,"pks70,pkssw,gbncc",,,,,,,214.70951249999996,-39.355141666666675
769,J1418-5945,kbm+03,214.63458333333332,0.4,kbm+03,-59.75,0.4,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51668.0,,1.6725956812,3e-10,kbm+03,2.71e-16,1.7e-17,kbm+03,369.0,15.0,kbm+03,6.14,,0.0,,"pksmb,htru_pks",,,,,,,214.63458333333335,-59.75
770,J1418-6058,aaa+09c,214.67791666666665,0.1,rkp+11,-60.96361111111111,0.1,rkp+11,0.0,0.0,,0.0,0.0,,,0.0,,54944.0,,0.11057301169,1.3e-11,rkp+11,1.69394e-13,1e-17,rkp+11,,0.0,,1.885,,0.0,,FermiBlind,,,NRAD,"GRS:4FGL_J1418.7-6057[fermi21],GRS:HESS_J1418-609[aab+06d],PWN:G313.3+0.1(?)[nrr05]",,,214.67791666666665,-60.96361111111111
771,B1417-54,mlt+78,215.12129166666665,0.01,lbs+20,-54.27297222222222,0.01,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.935772204694,1.8e-11,lbs+20,2.3218e-16,7e-20,lbs+20,129.6,1.2,nmc81,4.399,,0.0,,"mol2,pks70,pkssw,htru_pks",,,,,,,215.12129166666665,-54.272972222222215
772,J1420-5625,hfs+04,215.01275833333332,0.003,hfs+04,-56.43194444444444,0.003,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52558.0,,0.03411713084786,1.2e-13,hfs+04,6.8e-20,1.7e-20,hfs+04,64.56,0.09,hfs+04,1.329,40.294523,4e-06,hfs+04,pksmb,CO(?)[hfs+04],,,,,,215.01275833333332,-56.43194444444443
773,J1420-6048,dkm+01,215.0343208333333,0.016,dkm+01,-60.804563888888886,0.016,dkm+01,0.0,0.0,,0.0,0.0,,,0.0,,51600.0,,0.06817987659,2e-11,dkm+01,8.3167e-14,3e-18,dkm+01,360.15,0.06,pkj+13,5.632,,0.0,,"pksmb,htru_pks",,,"HE[rrj01,waa+10]","GRS:4FGL_J1420.0-6048[fermi21],GRS:HESS_J1420-607[aab+06d]",,,215.0343208333333,-60.80456388888889
774,J1421-4409,kbj+18,215.33734945833328,5e-05,sfj+20,-44.15126472222222,5e-05,sfj+20,-11.6,0.4,sfj+20,-7.9,0.8,sfj+20,,0.0,,57775.4,sfj+20,0.0063857288383424,1e-16,sfj+20,1.2366e-20,7e-24,sfj+20,54.642,0.003,sfj+20,2.085,30.74645342,3e-08,sfj+20,pks_superb,He(?)[tau19],,,,,,215.3374044270717,-44.151227286578965
775,J1422-6138,pga+13,215.61790416666665,0.003,fermi21,-61.6412,0.003,fermi21,0.0,0.0,,0.0,0.0,,,0.0,,55214.0,,0.34096785164,1.2e-10,pga+13,9.6836e-14,1.1e-17,pga+13,,0.0,,,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J1422.5-6137[fermi21],,,215.61790416666662,-61.6412
776,J1423-6953,ebvb01,215.86162499999998,0.02,jbo+09,-69.89522777777779,0.02,jbo+09,0.0,0.0,,0.0,0.0,,,0.0,,53000.0,,0.333410710172,3e-12,jbo+09,1.4513e-15,6e-20,jbo+09,123.98,0.12,jbo+09,4.704,,0.0,,"pkssw,htru_pks",,,,,,,215.86162499999995,-69.89522777777779
777,J1424-5556,hfs+04,216.05316666666664,0.03,hfs+04,-55.937194444444444,0.03,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52260.0,,0.770374845874,1.8e-11,hfs+04,7.8e-16,3e-18,hfs+04,198.7,2.0,hfs+04,6.205,,0.0,,"pksmb,htru_pks",,,,,,,216.0531666666666,-55.937194444444444
778,J1424-56,kle+10,216.0958333333333,50.0,bbj+11,-56.67972222222222,50.0,bbj+11,0.0,0.0,,0.0,0.0,,,0.0,,54831.0,,1.427,0.0,kkl+11,,0.0,,32.9,1.1,kkl+11,0.949,,0.0,,htru_pks,,,RRAT,,,,216.09583333333327,-56.679722222222225
779,J1424-5822,kbm+03,216.13387499999996,0.008,lbs+20,-58.38213888888889,0.008,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.36673618809,1.3e-10,lbs+20,3.9356e-15,3e-19,lbs+20,323.9,0.6,kbm+03,6.695,,0.0,,"pksmb,htru_pks",,,,,,,216.13387499999993,-58.38213888888889
780,J1424-6438,kbm+03,216.24666666666664,0.2,kbm+03,-64.63611111111112,0.2,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51780.0,,1.02350369913,9e-11,kbm+03,2.4e-16,7e-17,kbm+03,248.0,5.0,kbm+03,6.079,,0.0,,pksmb,,,,,,,216.2466666666666,-64.63611111111112
781,J1425-5723,kbm+03,216.4023333333333,0.03,kbm+03,-57.391888888888886,0.03,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51468.0,,0.35326292024,8e-11,kbm+03,2.2e-17,2e-18,kbm+03,43.4,1.3,kbm+03,1.065,,0.0,,"pksmb,htru_pks",,,,,,,216.4023333333333,-57.39188888888888
782,J1425-5759,kbm+03,216.49629166666665,0.07,kbm+03,-57.98616666666667,0.07,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51496.0,,0.70786760576,4e-11,kbm+03,7.42e-16,1.6e-17,kbm+03,325.0,5.0,kbm+03,7.636,,0.0,,"pksmb,htru_pks",,,,,,,216.49629166666665,-57.98616666666666
783,J1425-6210,mlc+01,216.28208333333328,0.3,mlc+01,-62.16802777777777,0.3,mlc+01,0.0,0.0,,0.0,0.0,,,0.0,,51031.0,,0.50173030987,8e-11,mlc+01,4.8e-16,4e-17,mlc+01,430.1,1.7,mlc+01,6.851,,0.0,,"pksmb,htru_pks",,,,,,,216.28208333333328,-62.16802777777777
784,J1426+52,scb+19,216.74999999999997,18.0,scb+19,52.166666666666664,18.0,scb+19,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.9958,0.0,scb+19,,0.0,,25.37,0.02,scb+19,25.0,,0.0,,lotaas,,,,,,,216.74999999999994,52.16666666666667
785,J1427-4158,jbo+09,216.96154166666662,0.009,jbo+09,-41.982305555555556,0.009,jbo+09,0.0,0.0,,0.0,0.0,,,0.0,,53000.0,,0.586485556229,1.8e-11,jbo+09,6.212e-16,7e-19,jbo+09,65.4,0.2,jkk+20,3.744,,0.0,,pkssw,,,,,,,216.9615416666666,-41.982305555555556
786,B1424-55,mlt+78,217.1093333333333,0.003,lbs+20,-55.51390555555555,0.003,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.570292409826,4e-12,lbs+20,2.086574e-15,1.4e-20,lbs+20,82.4,0.6,nmc81,1.897,,0.0,,"mol2,pks70,pksmb,htru_pks",,,,,,,217.1093333333333,-55.51390555555555
787,J1429-5911,sdz+10,217.49416666666662,0.1,sdz+10,-59.1935,0.1,sdz+10,0.0,0.0,,0.0,0.0,,,0.0,,54800.0,,0.11584261008,3e-11,sdz+10,3.05e-14,3e-18,sdz+10,,0.0,,1.955,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J1429.9-5911[fermi21],,,217.4941666666666,-59.19350000000001
788,J1429-5935,mlc+01,217.35791666666663,0.1,mlc+01,-59.599694444444445,0.1,mlc+01,0.0,0.0,,0.0,0.0,,,0.0,,51232.0,,0.76391483053,8e-11,mlc+01,4.2751e-14,9e-18,mlc+01,456.7,2.0,mlc+01,7.685,,0.0,,pksmb,,,,,,,217.3579166666666,-59.599694444444445
789,J1430-5712,ccb+20,217.56737499999997,0.02,ccb+20,-57.20872222222223,0.02,ccb+20,0.0,0.0,,0.0,0.0,,,0.0,,57562.0,,0.49151880358,9e-12,ccb+20,4.69408e-14,1.6e-18,ccb+20,149.0,4.0,ccb+20,3.902,,0.0,,htru_pks,,,,,,,217.56737499999997,-57.20872222222222
790,B1426-66,lvw68,217.66972916666663,0.002,jbv+19,-66.38487500000001,0.002,jbv+19,-31.0,5.0,bmk+90b,-21.0,3.0,bmk+90b,,0.0,,57600.0,jbv+19,0.7854433453623,7e-13,jbv+19,2.77752e-15,5e-20,jbv+19,65.102,0.004,sjd+21,1.327,,0.0,,"mol1,mol2,pks70,pkssw,pksmb,htru_pks",,,,,,,217.66987193020398,-66.38477828877798
791,J1431-4715,btb+15,217.93590708333332,0.0002,btb+15,-47.25765944444444,0.0002,btb+15,-12.01,0.33,jkc+18,14.51,0.26,jkc+18,0.64,0.16,jkc+18,55756.1,,0.0020119534425332,9e-16,btb+15,1.411e-20,3e-23,btb+15,59.35,0.01,btb+15,1.562,0.4497391377,7e-10,btb+15,"htru_pks,FermiAssoc",MS[ssc+19],,"HE[btb+15,fermi21]",GRS:4FGL_J1431.4-4711[fermi21],,,217.93594555117144,-47.25770591969543
792,J1431-5740,bbb+13,217.76456374999998,0.0003,bbb+13,-57.66990833333333,0.0003,bbb+13,0.0,0.0,,0.0,0.0,,,0.0,,55865.0,,0.0041105439567658,1.2e-15,bbb+13,6.420000000000001e-21,1.2e-22,bbb+13,131.46,0.03,bbb+13,3.554,2.726855823,1.6e-08,bbb+13,htru_pks,He[bbb+13],,,,,,217.76456374999998,-57.66990833333333
793,J1431-6328,kdl+19,213.3384583333333,0.06,kdl+19,-63.469055555555556,0.06,kdl+19,0.0,0.0,,0.0,0.0,,,0.0,,58622.35,,0.00277229565,2e-11,kdl+19,,0.0,,228.27,0.02,kdl+19,4.924,,0.0,,misc,,,,,,,213.33845833333334,-63.46905555555555
794,J1432-5032,kjv+10,218.21779166666664,0.07,bbb+12,-50.53813888888889,0.07,bbb+12,0.0,0.0,,0.0,0.0,,,0.0,,54842.0,,2.0349894792,3e-10,bbb+12,5.924e-15,8e-18,bbb+12,113.0,1.0,bbb+12,5.28,,0.0,,htru_pks,,,,,,,218.21779166666664,-50.53813888888889
795,J1433+00,dsm+16,218.37499999999997,110.0,dsm+16,0.4666666666666667,110.0,dsm+16,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,,23.5,0.0,dsm+16,2.993,,0.0,,AO327,,,RRAT[dsm+16],,,,218.37499999999994,0.4666666666666667
796,J1433-6038,kel+09,218.30491666666666,0.06,kel+09,-60.64297222222222,0.06,kel+09,0.0,0.0,,0.0,0.0,,,0.0,,54087.9,,1.9544296353,5e-10,kel+09,5.63e-15,4e-17,kel+09,409.0,2.0,kel+09,6.221,,0.0,,"pksmb,htru_pks",,,,,,,218.30491666666663,-60.64297222222221
797,J1434-5943,ccb+20,218.74295833333332,0.02,ccb+20,-59.72822222222222,0.02,ccb+20,0.0,0.0,,0.0,0.0,,,0.0,,57530.0,,1.07212121207,3e-11,ccb+20,2.96e-17,1.8e-18,ccb+20,126.0,3.0,ccb+20,3.212,,0.0,,htru_pks,,,,,,,218.74295833333332,-59.728222222222215
798,J1434-6006,kbm+03,218.5220833333333,0.2,kbm+03,-60.10805555555556,0.2,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51396.0,,0.30636786268,4e-11,kbm+03,3.02e-15,1.7e-17,kbm+03,332.0,4.0,kbm+03,5.297,,0.0,,"pksmb,htru_pks",,,,,,,218.52208333333328,-60.10805555555556
799,J1434-6029,mlc+01,218.66291666666663,0.3,mlc+01,-60.496944444444445,0.3,mlc+01,0.0,0.0,,0.0,0.0,,,0.0,,51137.0,,0.96334832315,1.6e-10,mlc+01,1.03e-15,8e-17,mlc+01,282.0,3.0,mlc+01,4.808,,0.0,,"pksmb,htru_pks",,,,,,,218.66291666666663,-60.496944444444445
800,J1434+7257,slr+14,218.49890416666665,0.0009,slr+14,72.95736444444445,0.0009,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,55891.0,,0.04174114783993,3e-14,slr+14,5.5e-19,1e-21,slr+14,12.605,0.001,slr+14,0.974,,0.0,,"gbncc,lotaas",,,,,,,218.49890416666665,72.95736444444445
801,J1435-5954,hfs+04,218.75086666666667,0.001,lbs+20,-59.91375,0.001,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.472996377203,9e-12,lbs+20,1.54793e-15,3e-20,lbs+20,44.26,0.11,hfs+04,1.064,,0.0,,"pksmb,htru_pks",,,,,,,218.75086666666667,-59.91375000000001
802,J1435-6100,clm+01,218.83448541666664,0.0005,clm+01,-61.01609888888889,0.0005,clm+01,0.0,0.0,,0.0,0.0,,,0.0,,51270.0,,0.009347972210248,7e-15,clm+01,2.45e-20,5.0000000000000005e-22,clm+01,113.7,0.6,clm+01,2.814,1.354885217,1.8e-09,clm+01,"pksmb,htru_pks",CO[clm+01],,,,,,218.83448541666664,-61.01609888888889
803,J1437-5959,cng+09,219.2579583333333,0.03,cng+09,-59.98372222222223,0.03,cng+09,0.0,0.0,,0.0,0.0,,,0.0,,54827.0,,0.0616961234035,9e-13,cng+09,8.587e-15,5e-19,cng+09,549.6,1.1,cng+09,8.543,,0.0,,misc,,,,"SNR:G315.9-0.0,PWN:G315.78-0.23[nbg+12]",,,219.2579583333333,-59.983722222222234
804,J1437-6146,hfs+04,219.31379166666665,0.09,hfs+04,-61.76722222222222,0.09,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,51614.0,,0.46761632345,7e-11,hfs+04,6.3304e-15,9e-19,hfs+04,200.5,1.3,hfs+04,4.253,,0.0,,"pksmb,htru_pks",,,,,,,219.31379166666665,-61.76722222222222
805,J1439-5501,fsk+04,219.91559166666664,0.0004,lfl+06,-55.023228055555556,0.0004,lfl+06,0.0,0.0,,0.0,0.0,,,0.0,,53200.0,,0.028634888190455,1.2e-14,lfl+06,1.418e-19,1e-21,lfl+06,14.56,0.05,lfl+06,0.654,2.11794252,3e-09,lfl+06,"pks70,FermiAssoc",CO[pld+13],,"HE[fsk+04,fermi21]",GRS:4FGL_J1440.2-5505[fermi21],,,219.91559166666667,-55.023228055555556
806,B1436-63,mlt+78,220.13024999999996,0.02,jbv+19,-63.74677777777778,0.02,jbv+19,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,jbv+19,0.459606723901,7e-12,jbv+19,1.1208e-15,5e-19,jbv+19,124.2,0.5,nmc81,3.446,,0.0,,"mol2,pks70,pksmb,htru_pks",,,,,,,220.13024999999993,-63.74677777777779
807,J1441-6137,kbm+03,220.4345833333333,0.1,kbm+03,-61.623333333333335,0.1,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51670.0,,1.1758400229,1e-10,kbm+03,3.6e-16,5e-17,kbm+03,166.0,3.0,kbm+03,3.882,,0.0,,"pksmb,htru_pks",,,,,,,220.4345833333333,-61.623333333333335
808,J1443-5122,kjv+10,220.862375,0.06,bbb+12,-51.37388888888889,0.06,bbb+12,0.0,0.0,,0.0,0.0,,,0.0,,54800.0,,0.7320612647,5e-10,bbb+12,3.38e-16,9e-18,bbb+12,87.0,0.7,bbb+12,2.979,,0.0,,htru_pks,,,,,,,220.862375,-51.373888888888885
809,J1444-5941,mlc+01,221.19374999999997,0.3,mlc+01,-59.68861111111111,0.3,mlc+01,0.0,0.0,,0.0,0.0,,,0.0,,51137.0,,2.7602279448,6e-10,mlc+01,8.2e-15,3e-16,mlc+01,177.1,1.9,mlc+01,3.844,,0.0,,"pksmb,htru_pks",,,,,,,221.19374999999994,-59.68861111111111
810,J1444-6026,mll+06,221.0250833333333,0.07,mlk+09,-60.43594444444444,0.07,mlk+09,0.0,0.0,,0.0,0.0,,,0.0,,53893.0,,4.7585755679,2e-10,mlk+09,1.8542e-14,8e-18,mlk+09,367.7,1.4,mlk+09,5.823,,0.0,,pksmb,,,RRAT,,,,221.0250833333333,-60.43594444444444
811,J1446-4701,kjb+12,221.64880795833332,2e-05,nbb+14,-47.02410208333333,2e-05,nbb+14,-4.0,0.2,nbb+14,-2.0,0.3,nbb+14,,0.0,,55647.8,,0.00219469577985,7e-17,nbb+14,9.810199999999999e-21,2e-24,nbb+14,55.83202,0.00014,nbb+14,1.569,0.27766607732,1.3e-10,nbb+14,htru_pks,UL[kjb+12],,HE,GRS:4FGL_J1446.6-4701[fermi21],,,221.648820440802,-47.02409584209757
812,J1449-5846,kbm+03,222.3559583333333,0.06,kbm+03,-58.77788888888889,0.06,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51507.0,,0.463329577191,1.8e-11,kbm+03,8.6e-17,9e-18,kbm+03,216.6,1.8,kbm+03,4.169,,0.0,,"pksmb,htru_pks",,,,,,,222.35595833333326,-58.777888888888896
813,J1452-5851,mlc+01,223.21916666666667,0.1,psj+19,-58.85366666666667,0.1,psj+19,0.0,0.0,,0.0,0.0,,,0.0,,55367.0,psj+19,0.3866429281059,3e-13,psj+19,5.07021e-14,3e-19,psj+19,260.5,0.2,pkj+13,4.504,,0.0,,"pksmb,htru_pks",,,,,,,223.21916666666664,-58.85366666666666
814,J1452-6036,kbm+03,223.2161875,0.004,jks21,-60.60873055555556,0.004,jks21,0.0,0.0,,0.0,0.0,,,0.0,,58320.0,,0.1549921917383,5e-13,jks21,1.45056e-15,5e-20,jks21,349.525,0.001,jks21,6.135,,0.0,,"pksmb,htru_pks",,,,,,,223.21618749999996,-60.60873055555557
815,J1453+1902,lmcs07,223.4404973458333,1.6e-05,aab+21a,19.03669838888889,1.6e-05,aab+21a,0.9,0.21,,-10.9,0.38,,-1.1,0.9,aab+21a,57206.0,aab+21a,0.0057923027388475,1.1e-16,aab+21a,1.1656e-20,5e-24,aab+21a,14.055885,0.0,aab+21a,1.269,,0.0,,ar4,,,,,,,223.44049347074665,19.036745320480602
816,B1449-64,lvw69a,223.38610416666663,0.006,psj+19,-64.22111111111111,0.006,psj+19,-16.0,1.0,bmk+90b,-21.3,0.8,bmk+90b,,0.0,,55433.0,psj+19,0.179486804423,3e-12,psj+19,2.74416e-15,5e-20,psj+19,71.248,0.002,pkj+13,2.8,,0.0,,"mol1,mol2,pks70,pksmb,htru_pks",,,,,,,223.3861514827046,-64.22104812148449
817,J1454-5846,clm+01,223.54545,0.003,clm+01,-58.776316666666666,0.003,clm+01,0.0,0.0,,0.0,0.0,,,0.0,,51300.0,,0.04524877299803,1.1e-13,clm+01,8.17e-19,9e-21,clm+01,115.95,0.16,clm+01,2.985,12.42306553,2e-07,clm+01,"pksmb,htru_pks",CO[clm+01],,,,,,223.54545,-58.77631666666667
818,J1455-3330,lnl+95,223.9498777333333,1.6e-05,aab+21a,-33.51288525,1.6e-05,aab+21a,7.88,0.063,,-2.07,0.13,,0.1,0.5,aab+21a,55569.0,aab+21a,0.0079872048066837,3e-17,aab+21a,2.4304499999999997e-20,3.9999999999999997e-25,aab+21a,13.569773,0.0,aab+21a,0.684,76.174567479,8e-09,aab+21a,"pksmb,FermiAssoc",He[lnl+95],,"HE[lnl+95,fermi21]",GRS:4FGL_J1455-3331[fermi21],,,223.94985361510552,-33.51287891437138
819,J1455-59,kek+13,223.77499999999998,30.0,kek+13,-59.38333333333333,30.0,kek+13,0.0,0.0,,0.0,0.0,,,0.0,,50841.7,,0.1761912,2e-07,kek+13,,0.0,,498.0,0.0,kek+13,6.692,,0.0,,pksmb,,,,,,,223.77499999999998,-59.38333333333333
820,J1456-48,bcm+15,223.99999999999997,4.0,bcm+15,-48.0,4.0,bcm+15,0.0,0.0,,0.0,0.0,,,0.0,,56657.0,,0.53681,0.0,bcm+15,,0.0,,133.0,0.0,bcm+15,9.338,,0.0,,ghrss,,,,,,,223.99999999999997,-48.00000000000001
821,B1451-68,lvw68,223.99967916666662,0.003,jbv+19,-68.72763888888889,0.003,jbv+19,-39.5,0.4,bmk+90b,-12.3,0.3,bmk+90b,2.2,0.3,bmk+90a,57600.0,jbv+19,0.2633769071818,5e-13,jbv+19,9.895e-17,3e-20,jbv+19,8.613,0.004,sjd+21,0.43,,0.0,,"mol1,mol2,pks70,pkssw,htru_pks",,,,,,,223.99986107528522,-68.72758224368516
822,B1454-51,mlt+78,224.41705416666665,0.008,lbs+20,-51.38191666666667,0.008,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,1.74830750523,7e-11,lbs+20,5.2972e-15,3e-19,lbs+20,37.0,5.0,nmc81,0.994,,0.0,,"mol2,pks70,pkssw,htru_pks",,,,,,,224.41705416666662,-51.38191666666666
823,J1457-5900,kbm+03,224.41249999999997,0.2,kbm+03,-59.01416666666667,0.2,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51462.0,,1.4986374368,4e-10,kbm+03,3.66e-15,7e-17,kbm+03,175.0,4.0,kbm+03,3.738,,0.0,,"pksmb,htru_pks",,,,,,,224.41249999999997,-59.01416666666667
824,J1457-5902,kbm+03,224.38291666666663,0.1,kbm+03,-59.03444444444444,0.1,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51312.0,,0.39073936418,5e-11,kbm+03,1.2306e-14,1.4e-17,kbm+03,477.2,1.9,kbm+03,6.366,,0.0,,"pksmb,htru_pks",,,,,,,224.38291666666663,-59.034444444444446
825,J1459-6053,aaa+09c,224.8749583333333,0.06,rkp+11,-60.88908333333333,0.06,rkp+11,0.0,0.0,,0.0,0.0,,,0.0,,54935.0,,0.103150638274,1.1e-11,rkp+11,2.52704e-14,6e-19,rkp+11,,0.0,,1.84,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J1459.5-6053[fermi21],,,224.87495833333327,-60.88908333333333
826,J1501-0046,lbr+13,225.43731583333332,0.0094,lbr+13,-0.7732,0.0094,lbr+13,0.0,0.0,,0.0,0.0,,,0.0,,55170.0,,0.4640368139284,8.2e-12,lbr+13,2.391e-16,6e-18,lbr+13,22.2584,0.009,lbr+13,2.131,,0.0,,"gb350,gbncc",,,,,,,225.43731583333332,-0.7732
827,J1501-5637,kbm+03,225.46249999999998,0.4,kbm+03,-56.63,0.4,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51506.0,,0.7829485661,3e-10,kbm+03,1.7e-16,8e-17,kbm+03,258.0,10.0,kbm+03,4.938,,0.0,,"pksmb,htru_pks",,,,,,,225.46249999999995,-56.63
828,J1502+28,ttm18,225.53749999999997,40.0,ttm18,28.216666666666665,40.0,ttm18,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,3.784,0.0,ttm18,,0.0,,14.0,1.5,ttm18,1.289,,0.0,,misc,,,RRAT(?)[ttm18],,,,225.53749999999997,28.21666666666666
829,J1502-5653,hfs+04,225.73912083333332,0.011,hfs+04,-56.894225,0.011,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,51780.0,,0.53550439779,3e-12,hfs+04,1.8286e-15,3e-19,hfs+04,194.0,0.4,hfs+04,3.961,,0.0,,"pksmb,htru_pks",,,,,,,225.7391208333333,-56.894225
830,J1502-5828,kbm+03,225.68249999999998,0.3,kbm+03,-58.47833333333333,0.3,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51297.0,,0.66810515091,1.4e-10,kbm+03,3.64e-14,8e-17,kbm+03,584.0,4.0,kbm+03,7.093,,0.0,,"pksmb,htru_pks",,,,,,,225.68249999999995,-58.47833333333334
831,J1502-6128,kbm+03,225.62433333333328,0.05,kbm+03,-61.48063888888889,0.05,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51708.0,,0.84210384,3e-11,kbm+03,1.348e-15,7e-18,kbm+03,256.5,1.4,kbm+03,5.189,,0.0,,"pksmb,htru_pks",,,,,,,225.62433333333328,-61.48063888888889
832,J1502-6752,kjb+12,225.57756249999997,0.002,nbb+14,-67.87132194444443,0.002,nbb+14,-6.0,9.0,nbb+14,-14.0,16.0,nbb+14,,0.0,,55421.2,,0.026744423767,6e-14,nbb+14,3.145e-19,1.4e-21,nbb+14,151.2,1.8,nbb+14,7.73,2.48445723,1.8e-07,nbb+14,htru_pks,UL[kjb+12],,,,,,225.57758018967888,-67.87128066845291
833,J1503+2111,clm+05,225.9775,0.04,clm+05,21.185916666666667,0.04,clm+05,0.0,0.0,,0.0,0.0,,,0.0,,52857.0,,3.31400150122,1.2e-10,clm+05,1.4e-16,2e-17,clm+05,3.2603,0.0041,bkk+16,0.244,,0.0,,ar4,,,,,,,225.97749999999996,21.18591666666667
834,J1504-5621,kbm+03,226.20474999999996,0.07,kbm+03,-56.35888888888889,0.07,kbm+03,0.0,0.0,,0.0,0.0,,,0.0,,51505.0,,0.41298519981,3e-11,kbm+03,5.529e-15,1.2e-17,kbm+03,148.6,0.1,jkk+20,3.548,,0.0,,"pksmb,htru_pks",,,,,,,226.20474999999993,-56.35888888888889
835,J1504-5659,ccb+20,226.13327916666663,0.017,ccb+20,-56.98872222222222,0.017,ccb+20,0.0,0.0,,0.0,0.0,,,0.0,,57483.0,,1.67237234272,3e-11,ccb+20,1.428e-15,3e-21,ccb+20,454.2,1.1,ccb+20,11.274,,0.0,,htru_pks,,,,,,,226.1332791666666,-56.98872222222222
836,B1503-51,mlt+78,226.6645833333333,0.7,nmc81,-51.96944444444445,0.7,nmc81,0.0,0.0,,0.0,0.0,,,0.0,,43613.68,,0.840738545,3e-09,nmc81,6.37e-15,1.4e-16,nmc81,61.0,1.7,nmc81,1.384,,0.0,,mol2,,,,,,,226.66458333333327,-51.96944444444445
837,B1504-43,mlt+78,226.89239583333332,0.004,lbs+20,-43.86779166666667,0.004,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.2867584998375,9e-13,lbs+20,1.58435e-15,5e-20,lbs+20,48.7,0.5,nmc81,1.394,,0.0,,"mol2,pks70,pkssw,htru_pks",,,,,,,226.8923958333333,-43.86779166666667
838,J1507-5800,ccb+20,226.76459999999997,0.008,ccb+20,-58.01561111111111,0.008,ccb+20,0.0,0.0,,0.0,0.0,,,0.0,,57604.0,,0.897254102404,1.1e-11,ccb+20,2.603e-16,6e-19,ccb+20,429.5,0.5,ccb+20,5.893,,0.0,,htru_pks,,,,,,,226.76459999999997,-58.01561111111111
839,B1503-66,mlt+78,226.95264166666666,0.001,lbs+20,-66.68273888888889,0.001,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.355656301098,1.2e-11,lbs+20,1.15191e-15,3e-20,lbs+20,129.8,0.5,nmc81,4.792,,0.0,,"mol2,pkssw,htru_pks",,,,,,,226.95264166666664,-66.68273888888889
840,B1508+55,htg+68,227.3567908333333,0.0001,cbv+09,55.525665,0.0001,cbv+09,-73.64,0.05,cbv+09,-62.65,0.09,cbv+09,0.47,0.03,cbv+09,52275.0,cbv+09,0.739681922904,4e-12,hlk+04,4.99821e-15,4e-20,hlk+04,19.6191,0.0003,srb+15,2.1,,0.0,,"gb1,gb2,gb3,gb4,gbncc,lotaas",,,,,,,227.3568317444806,55.52569980554873
841,J1509-5850,kbm+03,227.36314999999996,0.007,psj+19,-58.84889166666667,0.007,psj+19,0.0,0.0,,0.0,0.0,,,0.0,,55378.0,psj+19,0.088924862943,6e-12,psj+19,9.16633e-15,1.3e-19,psj+19,142.1,0.1,pkj+13,3.372,,0.0,,pksmb,,,HE[waa+10],"GRS:4FGL_J1509.4-5850[fermi21],XRS:PWN[hb07c]",,,227.36314999999993,-58.848891666666674
